RECORD_ID,POLICY_NUMBER,NOTIFICATION_DATE,ACTION_TYPE,POLICY_TYPE,REASON_SOURCE,INDICATOR_60D,ZIP_CODE,EFFECTIVE_DATE,REASON_CODES,THIRD_PARTY_IND,AERIAL_IMAGERY
TFB-102435,POL-909246,2026-04-20,C,T,B,0,76701,2026-05-20,HA,Y,0
TFB-102436,POL-952474,2026-01-31,D,C,B,1,79901,2026-04-19,GL,N,0
TFB-102437,POL-822409,2026-03-11,D,D,A,1,76701,2026-06-08,CEJ,Y,0
TFB-102438,POL-698952,2026-03-26,D,D,A,0,76712,2026-05-06,E,Y,0
TFB-102439,POL-720026,2026-03-04,NR,T,C,0,76701,2026-04-04,BE,N,0
TFB-102440,POL-840467,2026-02-03,NR,C,C,0,75201,2026-02-23,A,Y,0
TFB-102441,POL-998089,2026-04-02,D,C,B,1,78205,2026-06-23,GK,N,0
TFB-102442,POL-909322,2026-04-18,NR,T,C,1,78701,2026-06-23,AEK,Y,1
TFB-102443,POL-876229,2026-04-16,NR,H,C,0,76712,2026-05-12,HK,N,0
TFB-102444,POL-728773,2026-01-25,C,H,A,1,76701,2026-04-21,KL,N,0
TFB-102445,POL-737777,2026-04-04,D,D,C,0,79901,2026-05-20,BK,Y,1
TFB-102446,POL-888361,2026-01-20,C,C,C,0,79901,2026-03-14,GH,Y,0
TFB-102447,POL-960505,2026-04-19,C,H,B,0,76701,2026-05-27,BFG,Y,0
TFB-102448,POL-980803,2026-01-23,C,H,A,0,78701,2026-02-14,J,N,0
TFB-102449,POL-807865,2026-04-04,C,D,A,0,78205,2026-05-27,BDE,N,0
TFB-102450,POL-999264,2026-04-21,NR,T,C,0,77002,2026-05-18,ACI,Y,0
TFB-102451,POL-860600,2026-04-06,D,T,A,1,78701,2026-06-26,B,Y,0
TFB-102452,POL-999613,2026-04-01,D,T,A,1,79901,2026-06-23,CD,Y,0
TFB-102453,POL-981180,2026-02-19,C,T,B,0,78701,2026-04-02,BK,Y,0
TFB-102454,POL-887429,2026-02-28,C,C,A,0,77002,2026-04-20,E,N,0
TFB-102455,POL-892422,2026-02-09,D,H,C,0,76701,2026-04-03,AH,Y,0
TFB-102456,POL-895907,2026-04-18,D,T,A,0,77002,2026-05-20,FJ,N,0
TFB-102457,POL-874354,2026-01-29,C,T,C,1,79901,2026-01-24,IL,Y,0
TFB-102458,POL-724364,2026-01-30,D,C,B,0,76701,2026-02-25,I,N,0
TFB-102459,POL-638472,2026-02-20,NR,T,A,1,76710,2026-04-27,IGA,Y,0
TFB-102460,POL-841358,2026-01-03,C,T,B,0,77002,2026-01-22,CJ,Y,0
TFB-102461,POL-704362,2026-01-14,C,H,C,0,78205,2026-02-21,FKL,Y,1
TFB-102462,POL-648752,2026-03-12,C,D,A,1,76701,2026-05-14,AL,N,0
TFB-102463,POL-634361,2026-03-17,C,C,C,0,79901,2026-04-14,BFJ,Y,0
TFB-102464,POL-808840,2026-04-21,NR,D,C,0,78205,2026-06-05,JL,N,0
TFB-102465,POL-855846,2026-01-29,D,T,C,0,78701,2026-03-04,E,Y,0
TFB-102466,POL-678985,2026-01-04,NR,C,B,0,76712,2026-01-31,AHI,N,0
TFB-102467,POL-791305,2026-04-11,NR,H,C,0,76710,2026-05-15,FH,Y,0
TFB-102468,POL-711145,2026-04-05,D,H,C,1,77002,2026-06-08,BG,N,0
TFB-102469,POL-826514,2026-04-21,NR,D,A,1,75201,2026-07-07,EH,N,0
TFB-102470,POL-656534,2026-03-29,NR,H,A,1,77002,2026-06-01,CFJ,Y,0
TFB-102471,POL-547998,2026-01-16,NR,C,A,1,,2026-03-31,AK,N,0
TFB-102472,POL-661103,2026-01-10,C,D,A,0,76701,2026-03-07,F,N,0
TFB-102473,POL-636186,2026-02-27,C,C,C,1,76710,2026-05-22,EFI,Y,0
TFB-102474,POL-994654,2026-04-03,C,C,B,1,75201,2026-06-25,DI,Y,0
TFB-102475,POL-838311,2026-01-15,D,H,C,0,75201,2026-02-12,DJK,Y,1
TFB-102476,POL-514845,2026-02-19,C,C,C,0,76701,2026-03-10,L,N,0
TFB-102477,POL-918793,2026-01-30,C,H,A,1,76710,2026-04-01,BFH,Y,0
TFB-102478,POL-795503,2026-01-23,NR,D,A,1,76710,2026-04-19,AFI,Y,0
TFB-102479,POL-711779,2026-02-05,C,D,C,1,77002,2026-04-26,HL,Y,0
TFB-102480,POL-879103,2026-04-12,D,D,C,1,75201,2026-06-24,E,N,0
TFB-102481,POL-579963,2026-03-23,D,T,B,0,77002,2026-05-16,L,N,0
TFB-102482,POL-549205,2026-03-12,NR,C,A,1,79901,2026-05-20,GHJ,N,0
TFB-102483,POL-844259,2026-03-23,C,D,B,1,77002,2026-05-24,EL,Y,0
TFB-102484,POL-885352,2026-01-16,NR,C,B,1,75201,2026-03-30,D,Y,0
TFB-102485,POL-831004,2026-01-05,NR,C,A,0,76701,2026-02-11,D,Y,0
TFB-102486,POL-773062,2026-03-30,D,H,A,1,76710,2026-06-15,BCF,Y,0
TFB-102487,POL-520306,2026-04-19,NR,T,C,1,76701,2026-06-21,GI,Y,0
TFB-102488,POL-611359,2026-01-18,C,C,B,0,78205,2026-02-27,D,N,0
TFB-102489,POL-990839,2026-03-11,D,D,C,0,78205,2026-05-08,FGH,N,0
TFB-102490,POL-977809,2026-01-05,NR,C,A,0,76712,2026-01-24,DGL,Y,0
TFB-102491,POL-713653,2026-03-19,C,C,A,1,79901,2026-05-26,ABE,Y,0
TFB-102492,POL-971433,2026-02-23,NR,C,C,0,78701,2026-03-19,B,N,0
TFB-102493,POL-706094,2026-03-02,D,H,C,1,76701,2026-05-14,FJ,Y,0
TFB-102494,POL-694578,2026-02-06,NR,D,A,0,78701,2026-04-02,BIK,Y,1
TFB-102495,POL-641943,2026-03-06,D,H,A,1,78701,2026-05-16,EH,N,0
TFB-102496,POL-750655,2026-03-18,NR,C,C,1,79901,2026-06-13,AIK,Y,0
TFB-102497,POL-802172,2026-02-23,C,H,A,0,79901,2026-03-25,BHJ,N,0
TFB-102498,POL-564118,2026-04-01,D,T,C,0,75201,2026-05-18,D,Y,0
TFB-102499,POL-962253,2026-04-19,NR,D,A,1,78701,2026-06-21,A,Y,0
TFB-102500,POL-779038,2026-03-21,NR,C,B,0,76712,2026-04-20,CDG,N,0
TFB-102501,POL-919097,2026-03-19,D,H,C,0,79901,2026-05-15,C,Y,0
TFB-102502,POL-774186,2026-02-07,C,C,B,0,78205,2026-03-13,H,Y,0
TFB-102503,POL-978324,2026-02-22,NR,D,C,0,76701,2026-04-19,DGI,N,0
TFB-102504,POL-547289,2026-01-02,D,C,A,0,76710,2026-02-22,AE,Y,0
TFB-102505,POL-624957,2026-02-22,D,T,A,1,76701,2026-05-18,B,Y,0
TFB-102506,POL-584044,2026-01-10,D,T,B,1,76710,2026-03-25,L,Y,0
TFB-102507,POL-922841,2026-01-24,C,D,B,1,,2026-03-25,H,Y,0
TFB-102508,POL-522645,2026-02-01,D,C,A,1,76710,2026-04-02,FG,N,0
TFB-102509,POL-554950,2026-02-09,D,D,A,0,79901,2026-04-01,H,Y,0
TFB-102510,POL-709757,2026-02-25,NR,D,C,0,78205,2026-04-09,E,N,0
TFB-102511,POL-623695,2026-01-26,C,H,A,1,75201,2026-04-06,FI,Y,0
TFB-102512,POL-901143,2026-03-13,NR,C,C,0,79901,2026-05-03,H,Y,0
TFB-102513,POL-968375,2026-03-09,C,D,B,1,77002,2026-05-22,DIL,N,0
TFB-102514,POL-637232,2026-01-27,NR,C,C,0,77002,2026-02-16,BDJ,N,0
TFB-102515,POL-791277,2026-02-08,C,H,C,1,77002,2026-04-15,CEJ,Y,0
TFB-102516,POL-837860,2026-02-27,D,T,B,0,79901,2026-04-07,BG,Y,0
TFB-102517,POL-806592,2026-04-01,NR,T,A,1,75201,2026-06-17,AC,Y,0
TFB-102518,POL-741124,2026-01-01,NR,C,B,0,76701,2026-02-15,KL,N,0
TFB-102519,POL-778201,2026-01-06,D,T,C,0,76701,2026-01-27,GH,N,0
TFB-102520,POL-965092,2026-03-16,C,C,A,0,79901,2026-05-03,AEI,Y,0
TFB-102521,POL-823197,2026-01-26,C,H,C,0,75201,2026-03-15,G,Y,0
TFB-102522,POL-734987,2026-01-27,C,H,B,1,79901,2026-04-08,JL,Y,0
TFB-102523,POL-590583,2026-04-07,C,T,C,0,77002,2026-04-23,ACJ,N,0
TFB-102524,POL-774514,2026-01-21,NR,C,A,0,78205,2026-03-09,JK,Y,1
TFB-102525,POL-886982,2026-01-24,D,C,B,0,76701,2026-02-26,C,Y,0
TFB-102526,POL-963671,2026-03-15,D,H,A,1,78205,2026-06-09,EFH,Y,0
TFB-102527,POL-986409,2026-03-13,C,C,A,0,78205,2026-04-18,GIJ,Y,0
TFB-102528,POL-668556,2026-03-27,D,H,C,0,76710,2026-05-21,C,Y,0
TFB-102529,POL-639245,2026-01-07,NR,C,A,0,79901,2026-02-11,AIK,Y,1
TFB-102530,POL-581612,2026-01-08,D,T,C,1,79901,2026-03-22,CIL,N,0
TFB-102531,POL-503789,2026-01-31,C,C,A,1,76710,2026-04-06,BCJ,N,0
TFB-102532,POL-636022,2026-03-01,NR,D,A,1,75201,2026-05-15,AJ,Y,0
TFB-102533,POL-986696,2026-02-14,D,H,B,0,75201,2026-04-04,BFH,Y,0
TFB-102534,POL-883514,2026-02-14,D,D,C,1,75201,2026-05-08,B,Y,0
TFB-102535,POL-586241,2026-04-21,D,D,B,0,77002,2026-05-25,BFJ,N,0
TFB-102536,POL-955850,2026-04-01,NR,T,B,1,78205,2026-05-31,ADH,Y,0
TFB-102537,POL-835575,2026-02-26,D,H,B,1,76701,2026-05-02,AEG,N,0
TFB-102538,POL-872542,2026-03-08,D,H,B,0,77002,2026-03-31,BJK,N,0
TFB-102539,POL-910099,2026-02-27,D,H,C,0,76701,2026-04-03,F,N,0
TFB-102540,POL-893185,2026-04-08,NR,D,C,0,75201,2026-05-21,BD,Y,0
TFB-102541,POL-934232,2026-01-05,NR,C,A,0,79901,2026-02-01,E,N,0
TFB-102542,POL-807227,2026-02-23,NR,T,B,0,75201,2026-04-13,CJL,N,0
TFB-102543,POL-769644,2026-02-02,NR,H,A,1,76710,2026-04-29,DEL,N,0
TFB-102544,POL-968654,2026-04-20,D,C,B,0,76710,2026-05-16,CJ,Y,0
TFB-102545,POL-561782,2026-03-29,D,H,B,0,78205,2026-05-14,CGI,N,0
TFB-102546,POL-502812,2026-02-02,NR,C,B,0,77002,2026-03-04,A,N,0
TFB-102547,POL-916879,2026-02-18,C,H,A,0,,2026-04-05,ABH,N,0
TFB-102548,POL-723109,2026-02-20,C,T,B,0,76710,2026-04-02,AEI,N,0
TFB-102549,POL-764054,2026-01-22,D,T,C,1,76701,2026-03-28,F,Y,0
TFB-102550,POL-900597,2026-03-21,D,H,B,0,78205,2026-04-25,K,Y,1
TFB-102551,POL-549608,2026-02-18,NR,C,B,1,76710,2026-04-19,FG,N,0
TFB-102552,POL-908350,2026-03-04,NR,H,B,0,79901,2026-02-27,H,Y,0
TFB-102553,POL-616502,2026-04-03,NR,C,A,1,76710,2026-06-19,FJ,Y,0
TFB-102554,POL-583553,2026-04-17,NR,C,C,0,76701,2026-06-03,E,Y,0
TFB-102555,POL-672823,2026-03-10,NR,T,B,0,78701,2026-04-05,AFJ,N,0
TFB-102556,POL-915009,2026-01-07,D,H,C,0,76710,2026-02-18,DEJ,N,0
TFB-102557,POL-766548,2026-01-13,D,T,A,0,77002,2026-02-20,B,N,0
TFB-102558,POL-661642,2026-02-08,D,C,B,0,76710,2026-03-30,I,Y,0
TFB-102559,POL-840852,2026-01-04,C,T,C,0,76712,2026-01-24,CJL,Y,0
TFB-102560,POL-903663,2026-04-08,D,C,A,0,78701,2026-05-01,HK,Y,1
TFB-102561,POL-551116,2026-02-22,D,D,A,0,75201,2026-03-11,K,Y,1
TFB-102562,POL-725265,2026-04-20,D,D,A,1,76701,2026-06-19,BDL,N,0
TFB-102563,POL-534143,2026-02-05,C,H,C,1,78701,2026-04-18,BCJ,N,0
TFB-102564,POL-877341,2026-01-24,NR,C,C,0,76701,2026-03-10,IK,Y,1
TFB-102565,POL-548930,2026-02-09,D,C,C,0,77002,2026-03-21,IL,N,0
TFB-102566,POL-889717,2026-02-10,C,T,A,1,78205,2026-04-24,GH,N,0
TFB-102567,POL-627330,2026-03-03,C,T,B,1,77002,2026-05-31,A,Y,0
TFB-102568,POL-707539,2026-03-28,NR,T,A,0,77002,2026-05-12,EHI,N,0
TFB-102569,POL-955190,2026-04-09,C,D,A,0,75201,2026-06-04,CGI,Y,0
TFB-102570,POL-970153,2026-02-25,NR,H,A,1,78701,2026-05-02,DIJ,Y,0
TFB-102571,POL-836575,2026-04-21,NR,T,A,1,,2026-07-12,BL,Y,0
TFB-102572,POL-662719,2026-01-02,D,D,C,1,76701,2026-03-15,HGB,Y,0
TFB-102573,POL-836814,2026-03-26,D,D,C,1,76710,2026-06-11,B,N,0
TFB-102574,POL-503900,2026-01-06,C,T,A,0,77002,2026-03-06,A,N,0
TFB-102575,POL-660819,2026-04-02,NR,C,A,1,76712,2026-06-30,AEK,N,0
TFB-102576,POL-647192,2026-01-28,C,D,C,0,77002,2026-03-09,CL,Y,0
TFB-102577,POL-982440,2026-01-29,D,H,B,0,78701,2026-02-19,BJ,Y,0
TFB-102578,POL-933648,2026-01-23,NR,T,B,1,76701,2026-03-26,L,Y,0
TFB-102579,POL-847509,2026-03-15,D,H,A,0,76701,2026-05-03,HIJ,Y,0
TFB-102580,POL-947018,2026-03-13,NR,T,B,0,76712,2026-04-27,AHI,N,0
TFB-102581,POL-568174,2026-02-10,NR,H,C,1,75201,2026-04-24,AF,Y,0
TFB-102582,POL-969331,2026-03-07,NR,C,A,0,76701,2026-04-14,K,Y,1
TFB-102583,POL-670923,2026-01-24,D,C,A,1,76701,2026-03-29,DG,Y,0
TFB-102584,POL-681806,2026-03-09,D,T,A,1,79901,2026-05-28,J,N,0
TFB-102585,POL-800358,2026-02-14,NR,T,B,0,78701,2026-03-04,J,Y,0
TFB-102586,POL-552496,2026-01-25,NR,D,B,0,76710,2026-03-16,KA,Y,1
TFB-102587,POL-673470,2026-02-15,D,C,A,1,76701,2026-05-11,B,Y,0
TFB-102588,POL-676102,2026-03-21,C,T,A,0,78205,2026-04-20,I,Y,0
TFB-102589,POL-617014,2026-04-02,NR,H,C,0,76710,2026-05-30,GIL,Y,0
TFB-102590,POL-950367,2026-01-30,NR,D,B,0,76701,2026-03-15,CDF,N,0
TFB-102591,POL-611820,2026-02-09,NR,T,C,0,77002,2026-03-15,CJL,N,0
TFB-102592,POL-928820,2026-03-04,NR,H,A,0,75201,2026-04-06,L,Y,0
TFB-102593,POL-871276,2026-02-02,C,D,A,0,76712,2026-02-26,DI,N,0
TFB-102594,POL-822202,2026-03-10,NR,H,A,1,76712,2026-05-25,BFH,Y,0
TFB-102595,POL-786082,2026-03-08,NR,D,A,0,76712,2026-05-01,B,Y,0
TFB-102596,POL-877321,2026-02-10,D,T,B,0,75201,2026-03-05,L,N,0
TFB-102597,POL-771585,2026-01-05,NR,C,A,1,76701,2025-12-31,FK,Y,1
TFB-102598,POL-614694,2026-02-06,D,C,C,0,77002,2026-03-14,GIJ,N,0
TFB-102599,POL-637718,2026-02-02,NR,H,C,0,77002,2026-03-06,IFA,Y,0
TFB-102600,POL-557962,2026-01-25,D,H,C,0,79901,2026-02-10,JL,Y,0
TFB-102601,POL-986779,2026-02-20,NR,C,A,0,76701,2026-04-05,FH,N,0
TFB-102602,POL-603632,2026-02-06,NR,C,A,0,79901,2026-03-02,F,Y,0
TFB-102603,POL-667018,2026-04-02,D,T,C,0,76701,2026-05-24,C,N,0
TFB-102604,POL-714650,2026-01-10,D,H,C,0,76712,2026-02-15,AD,N,0
TFB-102605,POL-597562,2026-03-25,NR,C,B,0,78205,2026-05-08,F,Y,0
TFB-102606,POL-687387,2026-04-15,C,D,C,1,77002,2026-06-18,AE,Y,0
TFB-102607,POL-644079,2026-02-23,D,H,C,1,76712,2026-04-25,CH,Y,0
TFB-102608,POL-686723,2026-02-19,C,T,A,1,79901,2026-04-27,KL,N,0
TFB-102609,POL-898695,2026-03-05,C,H,A,0,78701,2026-04-02,I,Y,0
TFB-102610,POL-935798,2026-01-23,NR,T,A,0,78205,2026-03-03,ACD,Y,0
TFB-102611,POL-695841,2026-03-25,D,C,C,0,79901,2026-04-12,BG,Y,0
TFB-102612,POL-562190,2026-01-17,NR,D,A,0,78205,2026-02-23,L,Y,0
TFB-102613,POL-687204,2026-02-12,D,C,B,0,76701,2026-03-06,AEG,Y,0
TFB-102614,POL-886824,2026-03-19,C,H,B,0,77002,2026-04-18,G,N,0
TFB-102615,POL-564315,2026-01-03,C,D,A,1,79901,2026-03-22,GI,Y,0
TFB-102616,POL-716021,2026-04-15,C,D,C,0,76710,2026-05-08,BEG,Y,0
TFB-102617,POL-645417,2026-04-07,D,C,A,1,76710,2026-07-03,BFG,Y,0
TFB-102618,POL-851079,2026-04-02,D,D,B,0,75201,2026-04-22,EJ,N,0
TFB-102619,POL-974564,2026-04-13,D,T,C,0,76701,2026-05-16,ACF,Y,0
TFB-102620,POL-533447,2026-04-09,C,D,C,0,76710,2026-05-06,L,Y,0
TFB-102621,POL-713669,2026-02-26,D,C,A,0,76701,2026-04-17,BDE,Y,0
TFB-102622,POL-937985,2026-01-03,C,D,B,0,75201,2026-02-25,I,Y,0
TFB-102623,POL-903293,2026-01-30,C,C,A,1,77002,2026-04-20,DG,Y,0
TFB-102624,POL-984030,2026-03-11,C,C,A,1,77002,2026-06-09,HI,Y,0
TFB-102625,POL-543778,2026-04-14,D,H,A,0,,2026-04-29,AHJ,Y,0
TFB-102626,POL-523033,2026-02-24,D,C,B,0,76710,2026-03-22,GHI,N,0
TFB-102627,POL-781082,2026-01-12,D,D,B,0,75201,2026-01-07,A,Y,0
TFB-102628,POL-655072,2026-04-12,C,H,B,0,78205,2026-04-30,AE,Y,0
TFB-102629,POL-739019,2026-01-18,D,C,C,0,76701,2026-02-26,AEI,Y,0
TFB-102630,POL-561971,2026-04-11,C,T,B,1,77002,2026-07-09,AD,N,0
TFB-102631,POL-754434,2026-01-07,C,C,B,1,,2026-03-11,F,Y,0
TFB-102632,POL-785274,2026-03-10,D,H,C,0,78205,2026-04-21,AIJ,N,0
TFB-102633,POL-517326,2026-03-09,NR,D,C,0,76710,2026-04-09,IGB,N,0
TFB-102634,POL-633829,2026-02-15,C,C,A,1,78701,2026-05-07,EHI,Y,0
TFB-102635,POL-603159,2026-02-17,C,H,B,1,76712,2026-04-29,EK,Y,1
TFB-102636,POL-536239,2026-03-18,C,H,A,1,75201,2026-06-01,I,Y,0
TFB-102637,POL-667074,2026-02-04,C,D,B,0,75201,2026-03-07,IK,N,0
TFB-102638,POL-573500,2026-04-05,C,D,B,1,77002,2026-06-06,BC,N,0
TFB-102639,POL-629496,2026-01-20,NR,T,C,1,76701,2026-04-02,E,Y,0
TFB-102640,POL-813913,2026-02-09,D,H,B,1,76701,2026-04-11,DEH,Y,0
TFB-102641,POL-809886,2026-03-28,C,D,A,1,78701,2026-06-21,FI,Y,0
TFB-102642,POL-561724,2026-03-08,NR,H,A,0,75201,2026-04-14,D,N,0
TFB-102643,POL-977309,2026-01-22,D,D,B,0,79901,2026-02-19,BL,N,0
TFB-102644,POL-888251,2026-02-12,C,H,C,1,,2026-04-20,F,N,0
TFB-102645,POL-867050,2026-01-11,NR,C,B,0,79901,2026-03-08,ACL,Y,0
TFB-102646,POL-716638,2026-04-13,NR,D,B,0,76701,2026-05-21,D,Y,0
TFB-102647,POL-695388,2026-02-01,C,D,C,1,76712,2026-05-01,DF,Y,0
TFB-102648,POL-834164,2026-02-13,NR,T,C,0,75201,2026-03-12,DL,Y,0
TFB-102649,POL-571105,2026-01-12,D,H,C,0,75201,2026-03-10,CFI,N,0
TFB-102650,POL-939167,2026-03-31,D,C,C,0,77002,2026-05-29,I,Y,0
TFB-102651,POL-545496,2026-01-27,D,D,A,1,78701,2026-04-26,AHK,N,0
TFB-102652,POL-522894,2026-01-09,NR,C,B,0,76701,2026-02-23,BEL,Y,0
TFB-102653,POL-550339,2026-03-04,NR,H,A,0,78701,2026-03-24,B,Y,0
TFB-102654,POL-820945,2026-01-08,C,D,A,1,75201,2026-03-13,AGJ,Y,0
TFB-102655,POL-846666,2026-04-17,NR,H,B,1,78205,2026-06-26,HJL,Y,0
TFB-102656,POL-766920,2026-03-09,D,D,A,0,76712,2026-04-09,BH,Y,0
TFB-102657,POL-617314,2026-02-09,C,H,B,0,77002,2026-03-11,HI,Y,0
TFB-102658,POL-874160,2026-02-07,C,C,B,0,79901,2026-03-09,EJ,Y,0
TFB-102659,POL-879968,2026-03-02,C,D,C,0,78701,2026-04-30,ACK,N,0
TFB-102660,POL-511881,2026-02-22,C,D,B,0,76710,2026-03-27,F,Y,0
TFB-102661,POL-901426,2026-01-10,C,C,C,0,75201,2026-03-10,CHK,N,0
TFB-102662,POL-874864,2026-03-23,NR,C,C,1,78701,2026-06-14,G,Y,0
TFB-102663,POL-979168,2026-04-08,D,T,C,0,76701,2026-05-08,J,Y,0
TFB-102664,POL-600003,2026-03-19,D,H,C,1,78701,2026-05-18,BFJ,N,0
TFB-102665,POL-590120,2026-03-09,NR,T,B,1,78701,2026-06-05,CDG,Y,0
TFB-102666,POL-960377,2026-03-20,C,C,B,1,79901,2026-05-19,CDL,Y,0
TFB-102667,POL-559093,2026-01-14,D,H,A,0,76701,2026-02-03,F,Y,0
TFB-102668,POL-549793,2026-02-03,D,D,B,1,76710,2026-04-30,E,N,0
TFB-102669,POL-526176,2026-04-12,D,H,A,1,76701,2026-06-12,CJ,Y,0
TFB-102670,POL-805162,2026-04-04,C,C,A,1,79901,2026-06-22,FG,Y,0
TFB-102671,POL-719064,2026-01-29,NR,D,B,0,76701,2026-03-27,ADI,N,0
TFB-102672,POL-938685,2026-01-25,NR,T,A,1,78205,2026-04-07,CL,Y,0
TFB-102673,POL-978372,2026-03-03,NR,T,C,0,77002,2026-03-27,AH,N,0
TFB-102674,POL-940376,2026-02-20,C,H,C,1,76712,2026-05-19,E,N,0
TFB-102675,POL-891860,2026-03-13,D,D,A,0,78701,2026-04-20,CGI,Y,0
TFB-102676,POL-801461,2026-02-15,C,C,C,0,78205,2026-03-07,K,Y,1
TFB-102677,POL-519275,2026-02-06,D,H,C,1,76712,2026-04-11,ABG,N,0
TFB-102678,POL-745295,2026-03-18,C,C,B,1,76710,2026-06-12,AIJ,N,0
TFB-102679,POL-701838,2026-04-13,NR,D,C,0,76701,2026-05-30,EHL,N,0
TFB-102680,POL-975641,2026-04-08,NR,T,C,1,78701,2026-06-07,FG,Y,0
TFB-102681,POL-606532,2026-01-28,C,C,A,0,77002,2026-02-28,G,Y,0
TFB-102682,POL-873997,2026-03-25,C,D,C,0,78205,2026-04-12,BCG,N,0
TFB-102683,POL-602236,2026-03-17,D,C,C,0,75201,2026-04-06,EI,Y,0
TFB-102684,POL-965394,2026-02-18,D,D,B,0,76701,2026-04-14,D,Y,0
TFB-102685,POL-699988,2026-03-06,NR,C,C,1,77002,2026-05-20,B,Y,0
TFB-102686,POL-887212,2026-01-30,NR,D,A,1,78701,2026-04-27,GK,Y,1
TFB-102687,POL-520885,2026-04-11,C,C,C,0,76712,2026-05-23,DGJ,Y,0
TFB-102688,POL-646036,2026-03-09,C,C,C,0,77002,2026-04-18,H,Y,0
TFB-102689,POL-876342,2026-02-23,D,D,C,0,76701,2026-04-09,G,N,0
TFB-102690,POL-607218,2026-03-05,NR,D,A,0,78205,2026-04-12,CDH,N,0
TFB-102691,POL-747609,2026-01-09,C,C,B,1,76710,2026-04-07,AH,Y,0
TFB-102692,POL-766509,2026-03-29,C,H,B,0,76701,2026-05-02,EG,N,0
TFB-102693,POL-805095,2026-03-25,NR,D,B,1,76710,2026-06-07,AH,Y,0
TFB-102694,POL-867005,2026-03-17,D,H,A,0,77002,2026-04-06,CD,Y,0
TFB-102695,POL-725605,2026-01-25,NR,C,A,0,77002,2026-02-16,EJ,Y,0
TFB-102696,POL-890678,2026-01-21,NR,C,A,0,78205,2026-03-17,L,N,0
TFB-102697,POL-616743,2026-01-17,D,C,B,0,76701,2026-03-11,E,Y,0
TFB-102698,POL-501372,2026-03-09,C,T,C,1,76701,2026-06-03,BFG,N,0
TFB-102699,POL-958328,2026-01-31,C,D,C,0,79901,2026-03-09,IJK,N,0
TFB-102700,POL-801800,2026-03-31,NR,C,B,1,,2026-06-07,EL,Y,0
TFB-102701,POL-849283,2026-01-27,NR,H,C,1,79901,2026-04-09,LH,N,0
TFB-102702,POL-646028,2026-01-30,D,C,C,1,76710,2026-04-19,CEJ,Y,0
TFB-102703,POL-624012,2026-01-19,D,D,B,1,76701,2026-03-23,H,N,0
TFB-102704,POL-818165,2026-03-07,NR,H,B,0,75201,2026-04-06,AFJ,Y,0
TFB-102705,POL-508516,2026-04-14,NR,D,C,0,76701,2026-06-12,HK,N,0
TFB-102706,POL-679258,2026-04-02,C,T,B,0,77002,2026-05-09,BGK,Y,1
TFB-102707,POL-762485,2026-03-05,C,H,A,1,76710,2026-05-05,H,Y,0
TFB-102708,POL-771322,2026-03-04,NR,H,B,1,78205,2026-06-01,DJ,Y,0
TFB-102709,POL-916707,2026-01-09,D,H,C,0,76701,2026-02-17,IL,N,0
TFB-102710,POL-802129,2026-02-03,NR,D,C,1,79901,2026-04-13,I,Y,0
TFB-102711,POL-886126,2026-04-14,NR,H,B,1,76701,2026-07-11,DFI,Y,0
TFB-102712,POL-556283,2026-02-24,D,T,B,0,76701,2026-03-13,H,Y,0
TFB-102713,POL-687831,2026-01-20,D,H,B,0,76701,2026-02-06,CD,N,0
TFB-102714,POL-653311,2026-03-21,NR,C,B,1,76712,2026-05-30,J,N,0
TFB-102715,POL-858547,2026-02-05,NR,T,B,0,76710,2026-03-08,CJL,Y,0
TFB-102716,POL-720062,2026-01-06,C,T,A,1,76701,2026-03-21,BFG,Y,0
TFB-102717,POL-674702,2026-02-05,D,D,B,0,79901,2026-02-20,BIK,Y,1
TFB-102718,POL-913159,2026-04-01,C,D,B,1,76710,2026-06-12,B,Y,0
TFB-102719,POL-858052,2026-01-15,NR,T,B,0,78701,2026-03-08,AC,N,0
TFB-102720,POL-863314,2026-03-30,C,C,B,0,78205,2026-05-07,GK,Y,1
TFB-102721,POL-532604,2026-03-05,C,C,C,0,75201,2026-04-17,EF,Y,0
TFB-102722,POL-555196,2026-04-05,NR,T,C,0,78701,2026-05-27,DEJ,Y,0
TFB-102723,POL-865209,2026-03-18,D,H,A,0,79901,2026-04-30,DEG,N,0
TFB-102724,POL-524399,2026-03-22,C,C,A,1,76712,2026-05-24,FK,Y,1
TFB-102725,POL-807397,2026-02-22,D,D,B,0,75201,2026-04-17,F,Y,0
TFB-102726,POL-558165,2026-03-15,C,D,A,1,78701,2026-05-18,A,N,0
TFB-102727,POL-556116,2026-02-28,D,D,A,1,76710,2026-05-01,BE,Y,0
TFB-102728,POL-520427,2026-02-07,D,H,A,1,77002,2026-04-14,HJ,Y,0
TFB-102729,POL-905770,2026-02-08,C,H,C,0,76710,2026-02-24,AGJ,Y,0
TFB-102730,POL-609951,2026-03-20,NR,T,B,0,78701,2026-05-13,AB,N,0
TFB-102731,POL-986148,2026-03-12,C,D,B,1,78205,2026-05-18,CJ,Y,0
TFB-102732,POL-583115,2026-02-19,D,H,A,1,78205,2026-05-16,L,Y,0
TFB-102733,POL-843180,2026-03-27,D,D,C,0,75201,2026-04-15,DH,N,0
TFB-102734,POL-722882,2026-04-12,C,T,C,1,79901,2026-06-13,J,N,0
TFB-102735,POL-988740,2026-04-11,D,C,C,1,78205,2026-06-12,I,N,0
